YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-04,WEEKDAY,15,TRAIN,SE5,5159,2985
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW8/CC9,23816,32335
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW27,21768,17370
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS18,2007,8222
2025-04,WEEKDAY,11,TRAIN,NS27/CE2/TE20,4954,4957
2025-04,WEEKDAY,15,TRAIN,BP3,2713,4181
2025-04,WEEKDAY,11,TRAIN,NS11,31094,16621
2025-04,WEEKDAY,11,TRAIN,NE18,6361,7501
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW19,6191,8281
2025-04,WEEKDAY,21,TRAIN,NS8,11794,21217
2025-04,WEEKDAY,14,TRAIN,BP13,993,1298
2025-04,WEEKDAY,21,TRAIN,NS21/DT11,49556,55861
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT29,4031,1426
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS19,6717,3402
2025-04,WEEKDAY,13,TRAIN,NS20,49456,49561
2025-04,WEEKDAY,23,TRAIN,BP12,45,444
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW23,22384,24888
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,DT17,216,848
2025-04,WEEKDAY,13,TRAIN,CC8,8709,7250
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS8,8634,8517
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1672,451
2025-04,WEEKDAY,15,TRAIN,DT21,8581,7601
2025-04,WEEKDAY,18,TRAIN,CC17/TE9,23164,21537
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,PE4,190,434
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE28,7,228
2025-04,WEEKDAY,23,TRAIN,DT24,828,3627
2025-04,WEEKDAY,20,TRAIN,NE9,19336,27526
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW18,7045,8015
2025-04,WEEKDAY,16,TRAIN,DT22,8113,10849
2025-04,WEEKDAY,20,TRAIN,NS24/NE6/CC1,57189,23063
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,7104,15545
2025-04,WEEKDAY,22,TRAIN,EW21/CC22,19629,10654
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW17,11622,14606
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC3,768,3753
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,BP8,775,740
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PW1,10,246
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS3,161,1198
2025-04,WEEKDAY,15,TRAIN,NS3,16131,18830
2025-04,WEEKDAY,21,TRAIN,TE24,950,2962
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE5,32,285
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,TE1,1695,1279
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT24,1181,2526
2025-04,WEEKDAY,16,TRAIN,SE5,4127,3280
2025-04,WEEKDAY,0,TRAIN,DT23,74,204
2025-04,WEEKDAY,0,TRAIN,EW8/CC9,664,1613
2025-04,WEEKDAY,11,TRAIN,DT3,6415,2475
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,SW5,4212,3707
2025-04,WEEKDAY,22,TRAIN,CC2,6924,1632
2025-04,WEEKDAY,15,TRAIN,TE29,2041,3845
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4763,3962
2025-04,WEEKDAY,23,TRAIN,NS13,7962,30978
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,TE18,6835,5937
2025-04,WEEKDAY,20,TRAIN,NS23,56190,23379
2025-04,WEEKDAY,15,TRAIN,DT24,3936,4525
2025-04,WEEKDAY,19,TRAIN,EW25,10442,30328
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW25,5683,3549
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NE5,1166,3498
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW30,1426,4656
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC8,3653,3633
2025-04,WEEKDAY,14,TRAIN,PE6,7829,9954
2025-04,WEEKDAY,16,TRAIN,DT25,5695,4635
2025-04,WEEKDAY,17,TRAIN,TE3,24196,18361
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NE14,9786,17324
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,10108,13886
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,BP12,227,771
2025-04,WEEKDAY,0,TRAIN,NS21/DT11,1487,1570
2025-04,WEEKDAY,13,TRAIN,TE4,4710,3670
2025-04,WEEKDAY,5,TRAIN,CC2,201,51
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS23,23010,23562
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS19,19505,19615
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT8,1737,1868
2025-04,WEEKDAY,9,TRAIN,PE4,2075,721
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT20,2696,3705
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,BP7,515,596
2025-04,WEEKDAY,23,TRAIN,CC26,833,810
2025-04,WEEKDAY,5,TRAIN,SW3,1438,66
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NE13,9669,9999
2025-04,WEEKDAY,14,TRAIN,CC21,10626,10064
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE12/CC13,28506,28152
2025-04,WEEKDAY,8,TRAIN,SW6,12329,3175
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,TE26,6780,3444
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW33,2401,1043
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE15,3430,5315
2025-04,WEEKDAY,9,TRAIN,SW6,6137,1966
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,TE7,1544,2811
2025-04,WEEKDAY,15,TRAIN,NS14,25175,26396
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,PE4,361,764
2025-04,WEEKDAY,7,TRAIN,SE4,11763,2136
2025-04,WEEKDAY,23,TRAIN,EW29,946,1453
2025-04,WEEKDAY,8,TRAIN,BP4,5360,18878
2025-04,WEEKDAY,14,TRAIN,NS21/DT11,51472,59484
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS5,12633,16243
2025-04,WEEKDAY,0,TRAIN,EW4,55,2547
2025-04,WEEKDAY,16,TRAIN,EW18,19026,20657
2025-04,WEEKDAY,11,TRAIN,NS13,39561,29993
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT8,2130,1653
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,SE1,445,2072
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NE8,4185,3163
2025-04,WEEKDAY,19,TRAIN,NS4/BP1,40843,97330
2025-04,WEEKDAY,8,TRAIN,EW24/NS1,63460,176229
2025-04,WEEKDAY,15,TRAIN,CC20,6287,6459
2025-04,WEEKDAY,9,TRAIN,TE27,10729,2977
2025-04,WEEKDAY,13,TRAIN,PW7,2995,4213
2025-04,WEEKDAY,0,TRAIN,NS27/CE2/TE20,54,157
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE1,3,240
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS28,2201,2581
2025-04,WEEKDAY,12,TRAIN,NE18,8306,8729
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NE16/STC,239,1546
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW32,2708,809
2025-04,WEEKDAY,15,TRAIN,EW11,16130,17788
2025-04,WEEKDAY,13,TRAIN,EW23,45217,42231
2025-04,WEEKDAY,22,TRAIN,NE14,7567,40050
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NS8,9890,5608
2025-04,WEEKDAY,18,TRAIN,PW4,5951,13024
2025-04,WEEKDAY,17,TRAIN,SW6,5454,6494
2025-04,WEEKDAY,19,TRAIN,CC6,15013,12217
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,PW4,2935,3209
2025-04,WEEKDAY,17,TRAIN,SW3,2652,3990
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,6245,3809
2025-04,WEEKDAY,21,TRAIN,CC8,5141,8447
2025-04,WEEKDAY,0,TRAIN,CC20,30,219
2025-04,WEEKDAY,7,TRAIN,NE18,15854,7680
2025-04,WEEKDAY,10,TRAIN,DT6,5613,4929
2025-04,WEEKDAY,13,TRAIN,NS12,13685,13474
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,BP9,338,299
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC25,976,1869
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC5,2826,3507
2025-04,WEEKDAY,17,TRAIN,DT30,8730,17867
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT5,8739,9325
2025-04,WEEKDAY,9,TRAIN,EW9,29462,22688
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6490,2171
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC11,6902,5915
2025-04,WEEKDAY,0,TRAIN,TE26,99,519
2025-04,WEEKDAY,17,TRAIN,TE4,16402,6851
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,4999,5566
2025-04,WEEKDAY,9,TRAIN,TE18,4831,24117
2025-04,WEEKDAY,19,TRAIN,CC16,12035,14640
2025-04,WEEKDAY,21,TRAIN,DT18,18947,4568
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NS18,6710,5781
2025-04,WEEKDAY,17,TRAIN,EW22,37001,15171
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW31,4475,1315
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,44386,9968
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,PW3,816,256
2025-04,WEEKDAY,8,TRAIN,DT18,4354,99987
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC16,15,139
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NS18,9332,3833
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,28521,32282
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT2,339,893
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,PW4,42,305
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,SW2,4275,3051
2025-04,WEEKDAY,19,TRAIN,DT28,15650,23243
2025-04,WEEKDAY,11,TRAIN,PE2,5469,2804
2025-04,WEEKDAY,15,TRAIN,TE6,8867,10010
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NE1/CC29,9522,37789
2025-04,WEEKDAY,13,TRAIN,NE9,24163,21168
2025-04,WEEKDAY,6,TRAIN,NS23,3550,10356
2025-04,WEEKDAY,9,TRAIN,CC20,9035,5346
2025-04,WEEKDAY,6,TRAIN,EW22,6378,7634
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT7,2068,1750
2025-04,WEEKDAY,19,TRAIN,SE1,3613,10574
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW22,890,2863
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,BP10,1316,1654
2025-04,WEEKDAY,5,TRAIN,DT13,525,101
2025-04,WEEKDAY,21,TRAIN,NS28,669,417
2025-04,WEEKDAY,12,TRAIN,NS21/DT11,61148,49111
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NE12/CC13,23244,27934
2025-04,WEEKDAY,20,TRAIN,CC6,13304,4155
2025-04,WEEKDAY,23,TRAIN,NS3,3526,8791
2025-04,WEEKDAY,23,TRAIN,PE1,240,2351
2025-04,WEEKDAY,15,TRAIN,EW5,25321,31670
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,TE11,852,1546
2025-04,WEEKDAY,18,TRAIN,TE11,11570,10616
2025-04,WEEKDAY,20,TRAIN,DT33,7778,33115
2025-04,WEEKDAY,18,TRAIN,SW8,3503,4212
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NE14,16525,6362
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,PE1,386,1881
2025-04,WEEKDAY,11,TRAIN,EW10,9233,5493
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC27,1077,774
2025-04,WEEKDAY,12,TRAIN,CC14,7601,4854
2025-04,WEEKDAY,15,TRAIN,CC25,5947,5260
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT18,3774,3049
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC28,1897,2105
2025-04,WEEKDAY,8,TRAIN,EW7,47062,25755
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT24,1888,2118
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC23,274,242
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NE13,14090,12240
2025-04,WEEKDAY,23,TRAIN,DT7,502,1269
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW25,4096,1106
2025-04,WEEKDAY,16,TRAIN,EW27,47042,55607
2025-04,WEEKDAY,18,TRAIN,PW7,6496,8567
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW12/DT14,10343,24241
2025-04,WEEKDAY,14,TRAIN,DT22,7780,7666
2025-04,WEEKDAY,9,TRAIN,PE2,8534,1955
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,BP11,1168,154
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW1,12525,13423
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NE10,4392,7442
2025-04,WEEKDAY,12,TRAIN,NE5,11487,14576
2025-04,WEEKDAY,9,TRAIN,PW3,1559,1068
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW25,683,2762
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE16,53,20
2025-04,WEEKDAY,6,TRAIN,NE11,11116,9247
2025-04,WEEKDAY,5,TRAIN,EW33,7716,751
2025-04,WEEKDAY,8,TRAIN,EW17,70049,38848
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1231,4680
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1763,781
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS15,7951,3910
2025-04,WEEKDAY,21,TRAIN,DT29,2847,11437
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1314,1878
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT29,3850,1572
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP2,1078,1471
2025-04,WEEKDAY,7,TRAIN,EW12/DT14,19681,50768
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,SW5,3815,3323
2025-04,WEEKDAY,16,TRAIN,NS2,26579,35918
2025-04,WEEKDAY,13,TRAIN,CE1/DT16,25751,40084
2025-04,WEEKDAY,13,TRAIN,EW29,8662,6800
2025-04,WEEKDAY,15,TRAIN,NS9/TE2,42733,61277
2025-04,WEEKDAY,12,TRAIN,SE4,4093,2901
2025-04,WEEKDAY,16,TRAIN,NE9,24930,22293
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT22,8710,4647
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT33,947,5085
2025-04,WEEKDAY,14,TRAIN,EW32,2364,1872
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS23,12272,25062
2025-04,WEEKDAY,5,TRAIN,EW27,19966,5045
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC19/DT9,4579,2542
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,PE2,3569,1022
2025-04,WEEKDAY,14,TRAIN,NS27/CE2/TE20,3596,5251
2025-04,WEEKDAY,14,TRAIN,EW19,11070,14763
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC27,176,54
2025-04,WEEKDAY,7,TRAIN,CC8,20249,25407
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,34803,17959
2025-04,WEEKDAY,7,TRAIN,CC17/TE9,24125,23623
2025-04,WEEKDAY,17,TRAIN,NS8,31359,34293
2025-04,WEEKDAY,13,TRAIN,TE3,11185,9687
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NS12,10388,4522
2025-04,WEEKDAY,11,TRAIN,CC20,4782,3100
2025-04,WEEKDAY,21,TRAIN,EW6,5422,17251
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC11,5409,3391
2025-04,WEEKDAY,7,TRAIN,NS23,9443,24913
2025-04,WEEKDAY,14,TRAIN,NS13,39409,45092
2025-04,WEEKDAY,17,TRAIN,NS23,59891,48453
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,SW2,3503,2999
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE7/DT12,3389,2667
2025-04,WEEKDAY,19,TRAIN,DT31,8175,26102
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC8,3482,2767
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE3,4060,2654
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE26,37,303
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,6754,13381
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC17/TE9,3012,2117
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS17/CC15,1910,5172
2025-04,WEEKDAY,23,TRAIN,BP9,47,304
2025-04,WEEKDAY,20,TRAIN,EW19,9171,24416
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW28,14569,13899
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT2,1303,569
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4634,13698
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4292,10974
2025-04,WEEKDAY,6,TRAIN,DT5,14724,4897
2025-04,WEEKDAY,8,TRAIN,EW27,97407,79516
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1462,1283
2025-04,WEEKDAY,8,TRAIN,SW8,4190,2616
2025-04,WEEKDAY,18,TRAIN,NS25/EW13,133991,99077
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC23,2484,1221
2025-04,WEEKDAY,19,TRAIN,NE11,21091,31627
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,7880,8360
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,DT23,1043,975
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW26,19070,6377
2025-04,WEEKDAY,9,TRAIN,TE5,8332,3424
2025-04,WEEKDAY,20,TRAIN,NS3,10989,32656
2025-04,WEEKDAY,15,TRAIN,BP5,2342,1996
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NE7/DT12,11191,25591
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT3,1984,2116
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,BP8,834,799
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT4,1360,392
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,923,4648
2025-04,WEEKDAY,22,TRAIN,DT30,1767,11057
2025-04,WEEKDAY,16,TRAIN,EW1,28208,34477
2025-04,WEEKDAY,16,TRAIN,NS20,63029,31090
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,29169,4890
2025-04,WEEKDAY,18,TRAIN,NE9,64993,53225
2025-04,WEEKDAY,0,TRAIN,NS10,775,7347
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,PE6,3655,3846
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT27,2045,4296
2025-04,WEEKDAY,15,TRAIN,DT4,1388,2439
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2208,884
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW28,9644,14628
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE10,9246,5919
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT30,4513,1779
2025-04,WEEKDAY,10,TRAIN,DT34,4949,4678
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE18,28,2
2025-04,WEEKDAY,18,TRAIN,CC25,26748,13458
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,43266,36784
2025-04,WEEKDAY,23,TRAIN,SW5,689,3534
2025-04,WEEKDAY,15,TRAIN,SW3,1922,2527
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS10,1856,10543
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC5,2825,2927
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1676,2559
2025-04,WEEKDAY,8,TRAIN,NS24/NE6/CC1,26992,55856
2025-04,WEEKDAY,5,TRAIN,EW12/DT14,6176,1028
2025-04,WEEKDAY,16,TRAIN,SE2,3906,7626
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT13,128,295
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CG2,13137,14884
2025-04,WEEKDAY,11,TRAIN,PE6,8272,5689
2025-04,WEEKDAY,23,TRAIN,DT27,1365,3758
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW27,19168,12863
2025-04,WEEKDAY,16,TRAIN,CG2,32188,19160
2025-04,WEEKDAY,9,TRAIN,EW12/DT14,26441,107406
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE10,7464,5372
2025-04,WEEKDAY,17,TRAIN,NE9,51039,32895
2025-04,WEEKDAY,17,TRAIN,TE24,5126,4981
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP5,1207,1157
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT17,2389,2239
2025-04,WEEKDAY,11,TRAIN,TE29,2990,1358
2025-04,WEEKDAY,21,TRAIN,DT4,456,3008
2025-04,WEEKDAY,11,TRAIN,EW30,2118,1160
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3662,3656
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS25/EW13,20849,41719
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT30,3910,3135
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS2,10170,7228
2025-04,WEEKDAY,19,TRAIN,DT5,18788,35711
2025-04,WEEKDAY,9,TRAIN,NE10,25435,19434
2025-04,WEEKDAY,5,TRAIN,EW25,8340,355
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,TE26,8373,7919
2025-04,WEEKDAY,19,TRAIN,DT27,15719,16241
2025-04,WEEKDAY,10,TRAIN,TE22,954,4997
2025-04,WEEKDAY,18,TRAIN,NE10,42464,40649
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE3,2276,2226
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,CC26,109,27
2025-04,WEEKDAY,12,TRAIN,BP8,1561,1590
2025-04,WEEKDAY,21,TRAIN,EW23,38736,45337
2025-04,WEEKDAY,11,TRAIN,CC16,6970,3661
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SW2,1467,1734
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NS4/BP1,18103,18792
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS20,18063,14007
2025-04,WEEKDAY,12,TRAIN,NS25/EW13,39911,73304
2025-04,WEEKDAY,7,TRAIN,EW33,17193,15429
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,CC25,1687,2446
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT22,155,1
2025-04,WEEKDAY,16,TRAIN,SW7,2444,3274
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1747,1586
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NE8,226,24
2025-04,WEEKDAY,17,TRAIN,CC19/DT9,13015,9902
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PW7,1667,1751
2025-04,WEEKDAY,23,TRAIN,CE1/DT16,45403,5890
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2630,2698
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NS25/EW13,3574,23497
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT33,6482,6465
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,SW4,42,197
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,SW8,1113,989
2025-04,WEEKDAY,15,TRAIN,PW6,1632,2082
2025-04,WEEKDAY,12,TRAIN,CC2,6575,9588
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT17,545,1803
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW5,7234,3012
2025-04,WEEKDAY,7,TRAIN,BP7,4574,3191
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW11,6875,7409
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP9,1022,1142
2025-04,WEEKDAY,14,TRAIN,NE7/DT12,26079,29032
2025-04,WEEKDAY,17,TRAIN,TE18,20614,10982
2025-04,WEEKDAY,20,TRAIN,PE4,995,2813
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT25,796,2195
2025-04,WEEKDAY,0,TRAIN,EW31,1,167
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,BP3,2222,1895
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,BP7,522,526
2025-04,WEEKDAY,20,TRAIN,CC27,9612,1040
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW19,6857,7501
2025-04,WEEKDAY,10,TRAIN,CC27,1574,10087
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC12,2491,2971
2025-04,WEEKDAY,14,TRAIN,NS23,32195,36181
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS15,5855,7397
2025-04,WEEKDAY,7,TRAIN,CC3,1148,7715
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SE5,369,1497
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT2,1567,479
2025-04,WEEKDAY,23,TRAIN,NE14,2218,17750
2025-04,WEEKDAY,22,TRAIN,EW3,5921,17566
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE12,336,202
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NE9,8754,4735
2025-04,WEEKDAY,16,TRAIN,CC10/DT26,16344,14883
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE7,215,981
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC14,2891,1837
2025-04,WEEKDAY,8,TRAIN,SW1,5327,7523
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,TE13,810,2147
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,32896,36915
2025-04,WEEKDAY,8,TRAIN,DT23,7528,22957
2025-04,WEEKDAY,23,TRAIN,DT20,3882,1853
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5774,9961
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC3,5897,705
2025-04,WEEKDAY,19,TRAIN,PE4,1662,4015
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NE15,11707,10668
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT23,1005,1728
2025-04,WEEKDAY,16,TRAIN,NS19,36671,42882
2025-04,WEEKDAY,16,TRAIN,NS9/TE2,49812,80002
2025-04,WEEKDAY,20,TRAIN,NE12/CC13,55921,80681
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NE9,10063,7352
2025-04,WEEKDAY,7,TRAIN,DT5,35603,16273
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS13,23856,24068
2025-04,WEEKDAY,17,TRAIN,BP2,3506,5162
