,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
1813,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW32,3226,5208
1814,2025-04,WEEKDAY,6,TRAIN,NS12,44357,8633
1815,2025-04,WEEKDAY,18,TRAIN,PE6,8985,19159
1816,2025-04,WEEKDAY,10,TRAIN,PE2,6114,1770
1817,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,BP12,539,1165
1818,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT22,5230,5340
1819,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE11,8037,6892
1820,2025-04,WEEKDAY,18,TRAIN,DT18,98455,20021
1821,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,CC3,8226,6163
1822,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,29359,27999
1823,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS5,15168,10420
1824,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW6,4004,7173
1825,2025-04,WEEKDAY,22,TRAIN,EW31,1406,1187
1826,2025-04,WEEKDAY,22,TRAIN,EW27,17787,44550
1827,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC11,2967,6959
1828,2025-04,WEEKDAY,5,TRAIN,NS20,893,1904
1829,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS11,9083,22994
1830,2025-04,WEEKDAY,13,TRAIN,EW21/CC22,24209,26130
1831,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW3,8288,11071
1832,2025-04,WEEKDAY,17,TRAIN,SW4,3473,5912
1833,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NS7,13630,12156
1834,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,12580,9773
1835,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CG2,72,130
1836,2025-04,WEEKDAY,17,TRAIN,DT24,11746,10068
1837,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS3,8719,9364
1838,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW23,20081,25050
1839,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,6480,9070
1840,2025-04,WEEKDAY,14,TRAIN,SW1,3494,4097
1841,2025-04,WEEKDAY,16,TRAIN,PE3,7419,9062
1842,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC14,3044,2848
1843,2025-04,WEEKDAY,5,TRAIN,DT28,2058,322
1844,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,SE1,2453,905
1845,2025-04,WEEKDAY,19,TRAIN,NS27/CE2/TE20,19163,4513
1846,2025-04,WEEKDAY,5,TRAIN,TE1,1416,237
1847,2025-04,WEEKDAY,14,TRAIN,TE4,3762,3613
1848,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PE6,3587,3392
1849,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,PW3,160,12
1850,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,15513,26131
1851,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS8,9243,5485
1852,2025-04,WEEKDAY,10,TRAIN,SE2,6377,2233
1853,2025-04,WEEKDAY,20,TRAIN,DT17,29365,5242
1854,2025-04,WEEKDAY,19,TRAIN,BP6/DT1,53086,112683
1855,2025-04,WEEKDAY,0,TRAIN,CC7,46,521
1856,2025-04,WEEKDAY,14,TRAIN,DT25,3360,3230
1857,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,TE13,2164,1931
1858,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,PE4,718,476
1859,2025-04,WEEKDAY,8,TRAIN,TE11,11680,6996
1860,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE4,832,685
1861,2025-04,WEEKDAY,7,TRAIN,CC23,4325,41273
1862,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW17,12384,10788
1863,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW12/DT14,4174,4507
1864,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS18,110,742
1865,2025-04,WEEKDAY,8,TRAIN,NS3,58131,17582
1866,2025-04,WEEKDAY,18,TRAIN,EW32,20822,5476
1867,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT22,3748,4089
1868,2025-04,WEEKDAY,14,TRAIN,NS25/EW13,46499,43312
1869,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS12,4542,1688
1870,2025-04,WEEKDAY,16,TRAIN,DT4,1451,2834
1871,2025-04,WEEKDAY,19,TRAIN,NE10,23156,32626
1872,2025-04,WEEKDAY,16,TRAIN,TE8,9361,12217
1873,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT20,3616,3563
1874,2025-04,WEEKDAY,16,TRAIN,PE6,9107,9253
1875,2025-04,WEEKDAY,8,TRAIN,SW3,5767,1661
1876,2025-04,WEEKDAY,21,TRAIN,EW26,11849,45789
1877,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,37439,5695
1878,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,27735,22040
1879,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,BP4,142,524
1880,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW3,4914,9801
1881,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT3,4651,2387
1882,2025-04,WEEKDAY,5,TRAIN,DT7,287,71
1883,2025-04,WEEKDAY,6,TRAIN,BP2,8348,1529
1884,2025-04,WEEKDAY,12,TRAIN,NS15,21261,16128
1885,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC25,2287,2769
1886,2025-04,WEEKDAY,19,TRAIN,TE7,7761,12311
1887,2025-04,WEEKDAY,14,TRAIN,EW8/CC9,43953,42139
1888,2025-04,WEEKDAY,20,TRAIN,DT29,3702,12930
1889,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,TE6,6537,2637
1890,2025-04,WEEKDAY,7,TRAIN,BP5,6888,3860
1891,2025-04,WEEKDAY,15,TRAIN,EW2/DT32,45581,57108
1892,2025-04,WEEKDAY,20,TRAIN,NS10,24794,60352
1893,2025-04,WEEKDAY,14,TRAIN,TE8,8451,9244
1894,2025-04,WEEKDAY,12,TRAIN,TE5,3945,2503
1895,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT24,2064,1777
1896,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC11,7965,5846
1897,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,SE2,2097,2538
1898,2025-04,WEEKDAY,23,TRAIN,CC17/TE9,880,2464
1899,2025-04,WEEKDAY,5,TRAIN,SW7,1306,83
1900,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,SW6,335,19
1901,2025-04,WEEKDAY,16,TRAIN,CC27,11300,2014
1902,2025-04,WEEKDAY,21,TRAIN,DT31,5511,12158
1903,2025-04,WEEKDAY,21,TRAIN,SW3,588,3138
1904,2025-04,WEEKDAY,12,TRAIN,CC27,7443,4816
1905,2025-04,WEEKDAY,0,TRAIN,NS17/CC15,534,1654
1906,2025-04,WEEKDAY,23,TRAIN,SE1,393,2775
1907,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,TE13,2085,1766
1908,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,TE23,949,1179
1909,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1265,190
1910,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE13,1408,4582
1911,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC3,6748,6400
1912,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NS21/DT11,603,351
1913,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,PW6,658,864
1914,2025-04,WEEKDAY,14,TRAIN,DT5,11601,14082
1915,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT6,4456,2308
1916,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,SW5,2694,3903
1917,2025-04,WEEKDAY,18,TRAIN,NS4/BP1,73484,132782
1918,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PE4,875,1002
1919,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE25,13,1
1920,2025-04,WEEKDAY,20,TRAIN,CC24,30525,6130
1921,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT30,3666,4374
1922,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW26,12624,11793
1923,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS20,17875,12832
1924,2025-04,WEEKDAY,9,TRAIN,TE13,3801,9331
1925,2025-04,WEEKDAY,19,TRAIN,DT4,1320,5727
1926,2025-04,WEEKDAY,14,TRAIN,SE4,3000,3643
1927,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3935,15338
1928,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NS14,14509,12413
1929,2025-04,WEEKDAY,17,TRAIN,NE16/STC,54376,93268
1930,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW32,1626,1209
1931,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC24,672,573
1932,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2462,1316
1933,2025-04,WEEKDAY,15,TRAIN,NS13,39826,52123
1934,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,PW5,2341,834
1935,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,PW3,493,527
1936,2025-04,WEEKDAY,16,TRAIN,TE6,10210,12946
1937,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW20,3943,3864
1938,2025-04,WEEKDAY,18,TRAIN,TE15,19829,25159
1939,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,PE4,120,5
1940,2025-04,WEEKDAY,8,TRAIN,CC10/DT26,36574,63855
1941,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW18,8807,6422
1942,2025-04,WEEKDAY,14,TRAIN,NS2,22183,23359
1943,2025-04,WEEKDAY,9,TRAIN,EW21/CC22,19560,81651
1944,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT8,2260,1554
1945,2025-04,WEEKDAY,15,TRAIN,CC19/DT9,7108,7255
1946,2025-04,WEEKDAY,23,TRAIN,TE1,390,1020
1947,2025-04,WEEKDAY,16,TRAIN,SW6,3724,5148
1948,2025-04,WEEKDAY,13,TRAIN,PW5,5803,3139
1949,2025-04,WEEKDAY,5,TRAIN,TE28,293,1
1950,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NE10,9223,7691
1951,2025-04,WEEKDAY,20,TRAIN,BP9,1226,2875
1952,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS23,1068,2627
1953,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC5,804,422
1954,2025-04,WEEKDAY,9,TRAIN,CC3,2137,21306
1955,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS15,7173,3459
1956,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW23,13105,19039
1957,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,18287,24216
1958,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT13,8537,6026
1959,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,12058,7120
1960,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW23,21792,17014
1961,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,2196,4584
1962,2025-04,WEEKDAY,16,TRAIN,CC3,9750,5641
1963,2025-04,WEEKDAY,7,TRAIN,DT22,15276,10505
1964,2025-04,WEEKDAY,23,TRAIN,TE25,189,893
1965,2025-04,WEEKDAY,6,TRAIN,NS28,227,1668
1966,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE18,568,990
1967,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT21,641,1679
1968,2025-04,WEEKDAY,13,TRAIN,BP10,3332,3346
1969,2025-04,WEEKDAY,21,TRAIN,PW2,75,11
1970,2025-04,WEEKDAY,12,TRAIN,BP11,3265,2173
1971,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,TE6,4683,5831
1972,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS13,17629,26424
1973,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,EW25,1174,34
1974,2025-04,WEEKDAY,9,TRAIN,SE2,9182,2309
1975,2025-04,WEEKDAY,21,TRAIN,CG1/DT35,16225,3092
1976,2025-04,WEEKDAY,21,TRAIN,EW24/NS1,100344,30561
1977,2025-04,WEEKDAY,22,TRAIN,TE26,5557,4849
1978,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW8/CC9,8506,9159
1979,2025-04,WEEKDAY,23,TRAIN,CC21,3130,2220
1980,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS5,7301,16611
1981,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2769,6748
1982,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW6,2533,6310
1983,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CG1/DT35,6,235
1984,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC23,789,2798
1985,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,BP5,1072,933
1986,2025-04,WEEKDAY,13,TRAIN,DT6,9865,7439
1987,2025-04,WEEKDAY,17,TRAIN,TE16,14000,10664
1988,2025-04,WEEKDAY,22,TRAIN,NS15,9590,12947
1989,2025-04,WEEKDAY,7,TRAIN,CC2,1019,7175
1990,2025-04,WEEKDAY,5,TRAIN,NE11,827,396
1991,2025-04,WEEKDAY,21,TRAIN,CC16,4165,6606
1992,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW19,7673,8223
1993,2025-04,WEEKDAY,11,TRAIN,CC26,3946,2749
1994,2025-04,WEEKDAY,6,TRAIN,NS4/BP1,70323,42247
1995,2025-04,WEEKDAY,16,TRAIN,CC17/TE9,11561,7521
1996,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,BP6/DT1,630,9300
1997,2025-04,WEEKDAY,15,TRAIN,NE1/CC29,48165,38627
1998,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW10,5867,5764
1999,2025-04,WEEKDAY,12,TRAIN,EW10,8508,7088
2000,2025-04,WEEKDAY,11,TRAIN,SW3,2278,1355
2001,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,PW1,694,2226
2002,2025-04,WEEKDAY,5,TRAIN,DT17,58,0
2003,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,TE29,340,1255
2004,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,18612,14794
2005,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NE5,732,2535
2006,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW26,13637,14348
2007,2025-04,WEEKDAY,15,TRAIN,DT5,13725,16173
2008,2025-04,WEEKDAY,19,TRAIN,DT3,5112,19856
2009,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,EW18,2755,5573
2010,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3137,11999
2011,2025-04,WEEKDAY,23,TRAIN,DT5,2523,7144
2012,2025-04,WEEKDAY,10,TRAIN,NE8,18724,25205
2013,2025-04,WEEKDAY,14,TRAIN,TE18,13036,9606
2014,2025-04,WEEKDAY,15,TRAIN,DT23,3660,2942
2015,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS19,22680,16465
2016,2025-04,WEEKDAY,22,TRAIN,PE5,730,5779
2017,2025-04,WEEKDAY,20,TRAIN,TE4,4255,5185
2018,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NE13,12077,13455
2019,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT2,1257,640
2020,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW3,8134,3694
2021,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,TE4,3170,2226
2022,2025-04,WEEKDAY,12,TRAIN,TE25,2584,2366
2023,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE7,19,207
2024,2025-04,WEEKDAY,16,TRAIN,NS27/CE2/TE20,7597,4161
2025,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,BP6/DT1,15483,8730
2026,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT25,975,1917
2027,2025-04,WEEKDAY,5,TRAIN,TE27,908,4
2028,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1901,1978
2029,2025-04,WEEKDAY,22,TRAIN,DT24,1716,6182
2030,2025-04,WEEKDAY,20,TRAIN,PW5,1406,7115
2031,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW11,9046,9300
2032,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS10,20402,10233
2033,2025-04,WEEKDAY,0,TRAIN,CC6,71,52
2034,2025-04,WEEKDAY,23,TRAIN,EW1,1806,15703
2035,2025-04,WEEKDAY,20,TRAIN,TE27,2180,8265
2036,2025-04,WEEKDAY,13,TRAIN,NS3,17787,14587
2037,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS8,7854,6399
2038,2025-04,WEEKDAY,7,TRAIN,CC24,6296,64252
2039,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,664,2350
2040,2025-04,WEEKDAY,18,TRAIN,BP2,3601,8607
2041,2025-04,WEEKDAY,19,TRAIN,NS13,47984,146086
2042,2025-04,WEEKDAY,7,TRAIN,NE10,31531,42469
2043,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC5,3696,2423
2044,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,SW2,3784,3216
2045,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,SW6,11,260
2046,2025-04,WEEKDAY,19,TRAIN,PW6,1194,4539
2047,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2968,2087
2048,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC20,3064,2340
2049,2025-04,WEEKDAY,22,TRAIN,PW4,1735,3727
2050,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT20,1277,2398
2051,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT20,14,1
2052,2025-04,WEEKDAY,11,TRAIN,TE25,2848,1677
2053,2025-04,WEEKDAY,13,TRAIN,NS25/EW13,64593,49318
2054,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1672,2175
2055,2025-04,WEEKDAY,5,TRAIN,BP12,3136,230
2056,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,TE25,1912,1288
2057,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7262,10445
2058,2025-04,WEEKDAY,9,TRAIN,BP4,2511,12896
2059,2025-04,WEEKDAY,13,TRAIN,TE5,3639,3867
2060,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT28,4922,2124
2061,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,BP5,1349,977
2062,2025-04,WEEKDAY,16,TRAIN,EW20,15774,12034
2063,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,PE7,1108,2404
2064,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,SW6,2491,859
2065,2025-04,WEEKDAY,14,TRAIN,CC25,4988,4936
2066,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC27,1184,1086
2067,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1312,1025
2068,2025-04,WEEKDAY,5,TRAIN,DT34,927,11
2069,2025-04,WEEKDAY,11,TRAIN,SW4,2922,1485
2070,2025-04,WEEKDAY,12,TRAIN,TE6,9096,5655
2071,2025-04,WEEKDAY,16,TRAIN,BP13,1177,1491
2072,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW31,1490,515
2073,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,BP10,1799,1372
2074,2025-04,WEEKDAY,16,TRAIN,CE1/DT16,39251,30154
2075,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW20,6439,5155
2076,2025-04,WEEKDAY,7,TRAIN,NE12/CC13,128555,69757
2077,2025-04,WEEKDAY,14,TRAIN,NE16/STC,42569,47399
2078,2025-04,WEEKDAY,23,TRAIN,CC27,792,186
2079,2025-04,WEEKDAY,6,TRAIN,EW12/DT14,13241,17111
2080,2025-04,WEEKDAY,7,TRAIN,DT13,10018,9373
2081,2025-04,WEEKDAY,6,TRAIN,DT28,16703,8544
2082,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW17,6701,10954
2083,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SW3,531,1077
2084,2025-04,WEEKDAY,6,TRAIN,CC3,287,4148
2085,2025-04,WEEKDAY,21,TRAIN,DT21,12133,7072
2086,2025-04,WEEKDAY,13,TRAIN,TE14/NS22,79016,77117
2087,2025-04,WEEKDAY,5,TRAIN,BP6/DT1,13512,10061
2088,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC3,4955,7275
2089,2025-04,WEEKDAY,13,TRAIN,CC3,7599,7655
2090,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,CC25,3896,2300
2091,2025-04,WEEKDAY,5,TRAIN,EW17,5171,314
2092,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS12,7729,7884
2093,2025-04,WEEKDAY,8,TRAIN,SW2,9947,3727
2094,2025-04,WEEKDAY,19,TRAIN,EW12/DT14,98186,72791
2095,2025-04,WEEKDAY,11,TRAIN,PW7,2578,1858
2096,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW23,25242,20544
2097,2025-04,WEEKDAY,5,TRAIN,TE29,199,6
2098,2025-04,WEEKDAY,12,TRAIN,BP5,2354,1640
2099,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS19,9849,6142
2100,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1866,1424
2101,2025-04,WEEKDAY,19,TRAIN,DT34,8576,11735
2102,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,TE22,2470,5050
2103,2025-04,WEEKDAY,9,TRAIN,NS28,1976,3371
2104,2025-04,WEEKDAY,12,TRAIN,PW7,2796,2382
2105,2025-04,WEEKDAY,10,TRAIN,EW28,23184,14475
2106,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,SW5,4296,2962
2107,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT23,1835,1571
2108,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW10,5904,6983
2109,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT22,3960,6609
2110,2025-04,WEEKDAY,23,TRAIN,TE13,1130,728
2111,2025-04,WEEKDAY,15,TRAIN,EW6,7461,12146
2112,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS7,17706,13871
2113,2025-04,WEEKDAY,19,TRAIN,EW8/CC9,83572,84600
2114,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS5,9408,2153
2115,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC14,1974,3146
2116,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS2,12924,12770
2117,2025-04,WEEKDAY,8,TRAIN,BP10,8118,2790
2118,2025-04,WEEKDAY,17,TRAIN,CG1/DT35,58107,9532
2119,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE15,377,792
2120,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC20,2623,2712
2121,2025-04,WEEKDAY,20,TRAIN,SW5,5460,11155
2122,2025-04,WEEKDAY,18,TRAIN,PW1,3964,3809
2123,2025-04,WEEKDAY,22,TRAIN,SW2,2096,3154
2124,2025-04,WEEKDAY,21,TRAIN,SW1,4073,2231
2125,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC5,599,1017
2126,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,20579,27655
2127,2025-04,WEEKDAY,9,TRAIN,CE1/DT16,8171,41104
2128,2025-04,WEEKDAY,17,TRAIN,SW2,6916,9354
2129,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS28,4785,820
2130,2025-04,WEEKDAY,22,TRAIN,EW12/DT14,56714,20045
2131,2025-04,WEEKDAY,23,TRAIN,CC7,1312,3667
2132,2025-04,WEEKDAY,9,TRAIN,DT4,4066,780
2133,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,35526,30035
2134,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE3,436,2438
2135,2025-04,WEEKDAY,22,TRAIN,PE7,496,4116
2136,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,37903,35837
2137,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE15,959,719
2138,2025-04,WEEKDAY,10,TRAIN,BP3,4106,1356
2139,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT18,3140,4519
2140,2025-04,WEEKDAY,16,TRAIN,DT8,14226,5539
2141,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,TE24,1426,716
2142,2025-04,WEEKDAY,22,TRAIN,EW15,32561,6443
2143,2025-04,WEEKDAY,21,TRAIN,EW12/DT14,90951,28224
2144,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,SE1,737,2414
2145,2025-04,WEEKDAY,8,TRAIN,NS12,65822,20638
2146,2025-04,WEEKDAY,6,TRAIN,EW14/NS26,2337,37059
2147,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,SW7,271,6
2148,2025-04,WEEKDAY,5,TRAIN,EW24/NS1,11473,6331
2149,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NS16,24411,14203
2150,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE12,515,1997
2151,2025-04,WEEKDAY,20,TRAIN,CC10/DT26,13562,18255
2152,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW27,14892,24240
2153,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,BP8,993,912
2154,2025-04,WEEKDAY,6,TRAIN,NE14,46957,15407
2155,2025-04,WEEKDAY,5,TRAIN,TE25,63,1
2156,2025-04,WEEKDAY,6,TRAIN,DT33,31067,9788
2157,2025-04,WEEKDAY,19,TRAIN,PE3,5534,16303
2158,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NE1/CC29,32027,29196
2159,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT20,2432,2905
2160,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,BP3,356,1176
2161,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,BP4,527,931
2162,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,PW6,326,692
2163,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC2,12,65
2164,2025-04,WEEKDAY,12,TRAIN,BP2,2459,1517
2165,2025-04,WEEKDAY,6,TRAIN,CG2,10225,11691
2166,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1416,1561
2167,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS13,21867,28041
2168,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,CG1/DT35,12612,7327
2169,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT4,854,1287
2170,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW17,6795,3931
2171,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT17,1408,2362
2172,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS11,19647,21925
2173,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,CC20,3217,2373
2174,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NE14,12912,13550
